household_id,FARM,OWNERSHP,ACREHOUS,TAXINCL,PROPINSR,COSTELEC,VALUEH,ROOMS,PLUMBING,PUMA
2468680,0,2,1,0,0,12,99,6,2,17
2468687,0,1,1,1,45,10,18,6,2,17
2468698,0,1,1,0,38,7,2,4,2,17
2468709,0,2,0,0,0,6,99,4,2,17
2468710,0,2,1,0,0,8,99,4,2,17
2468716,0,1,1,2,57,10,22,7,2,17
2468722,0,2,0,0,0,12,99,5,2,17
2468723,0,1,1,0,55,6,11,7,2,17
2468733,0,1,1,0,43,12,13,8,2,17
2468736,0,2,0,0,0,3,99,4,2,17
2468761,0,2,0,0,0,4,99,3,2,17
2468762,0,1,1,2,50,6,22,6,2,17
2468779,0,2,0,0,0,10,99,5,2,17
2468780,0,1,1,0,59,1,18,7,1,17
2468783,0,1,1,2,36,36,45,9,2,17
2468787,0,2,2,0,0,4,99,2,2,17
2468801,0,1,1,2,59,12,16,6,2,17
2468805,0,1,1,1,59,24,62,8,2,17
2468806,0,1,1,2,52,8,22,8,2,17
2468809,0,2,0,0,0,5,99,4,2,17
2468835,0,2,0,0,0,10,99,1,2,17
2468845,0,1,1,2,50,3,13,3,2,17
2468846,0,1,1,2,50,12,16,6,2,17
2468850,0,1,1,2,50,18,13,5,2,17
2468852,0,1,1,2,50,4,11,8,2,17
2468859,0,1,1,2,54,6,13,6,2,17
2468867,0,1,1,2,40,7,18,7,2,17
2468868,0,1,1,2,43,6,11,6,2,17
2468871,0,2,1,0,0,12,99,7,2,17
2468872,0,0,0,0,0,0,99,0,0,17
2468883,0,1,2,2,59,24,45,6,2,17
2468884,0,1,1,2,59,18,22,6,2,17
2468886,0,1,1,2,40,15,16,8,2,17
2468889,0,0,0,0,0,0,99,0,0,17
2468893,0,1,1,1,45,20,13,6,2,17
2468896,0,2,0,0,0,12,99,2,2,17
2468911,0,2,0,0,0,3,99,2,2,17
2468916,0,2,1,0,0,0,99,7,2,17
2468919,0,1,1,2,30,3,18,7,2,17
2468926,0,2,1,0,0,13,99,4,2,17
2468928,0,1,1,2,30,8,11,6,2,17
2468930,0,1,1,0,58,2,16,6,2,17
2468932,0,0,0,0,0,0,99,0,0,17
2468938,0,0,0,0,0,0,99,0,0,17
2468939,0,1,1,1,59,20,16,6,2,17
2468943,0,2,1,0,0,9,99,7,2,17
2468945,0,2,1,0,0,20,99,5,2,17
2468963,0,2,1,0,0,12,99,5,2,17
2468978,0,2,1,0,0,12,99,9,2,17
2468989,0,1,1,0,59,6,16,4,2,17
2468991,0,1,1,0,59,14,27,6,2,17
2468999,0,0,0,0,0,0,99,0,0,17
2469011,0,2,1,0,0,5,99,5,2,17
2469015,0,1,1,0,11,5,3,4,2,17
2469022,0,1,1,1,59,20,22,7,2,17
2469023,0,2,1,0,0,6,99,8,2,17
2469035,0,1,1,2,59,8,27,7,2,17
2469036,0,2,0,0,0,1,99,3,2,17
2469047,0,1,1,2,59,6,18,7,2,17
2469048,0,1,1,2,51,9,22,7,2,17
2469050,0,1,1,2,59,17,9,5,2,17
2469051,0,1,1,2,52,8,22,5,2,17
2469053,0,2,0,0,0,5,99,3,2,17
2469065,0,2,1,0,0,12,99,6,2,17
2469067,0,2,1,0,0,7,99,6,2,17
2469074,0,1,1,1,55,7,22,7,2,17
2469078,0,1,1,1,45,12,22,7,2,17
2469081,0,2,1,0,0,3,99,4,2,17
2469084,0,1,1,0,20,12,2,5,2,17
2469091,0,2,1,0,0,7,99,5,1,17
2469092,0,2,1,0,0,6,99,6,2,17
2469095,0,1,1,0,30,4,0,3,2,17
2469100,0,0,0,0,0,0,99,0,0,17
2469107,0,1,0,2,37,2,11,5,2,17
2469118,0,1,1,2,59,15,18,8,2,17
2469121,0,1,1,2,46,13,16,8,2,17
2469124,0,1,1,2,50,16,35,8,2,17
2469131,0,1,1,0,59,8,27,3,2,17
2469142,0,1,1,1,59,6,13,5,2,17
2469148,0,0,0,0,0,0,99,0,0,17
2469158,0,2,1,0,0,5,99,5,2,17
2469159,0,2,1,0,0,9,99,4,2,17
2469164,0,1,1,2,50,6,27,7,2,17
2469176,0,0,0,0,0,0,99,0,0,17
2469181,0,2,1,0,0,99,99,4,2,17
2469185,0,2,0,0,0,10,99,4,2,17
2469187,0,0,0,0,0,0,99,0,0,17
2469197,0,1,1,0,58,6,16,6,2,17
2469198,0,1,1,0,50,99,6,7,2,17
2469199,0,0,0,0,0,0,99,0,0,17
2469202,0,1,1,0,59,12,13,5,2,17
2469203,0,2,1,0,0,9,99,2,1,17
2469210,0,0,0,0,0,0,99,0,0,17
2469225,0,1,1,1,45,5,22,7,2,17
2469227,0,1,1,2,58,17,13,6,2,17
2469228,0,0,0,0,0,0,99,0,0,17
2469232,0,0,0,0,0,0,99,0,0,17
2469239,0,1,1,1,50,24,22,7,2,17
2469241,0,0,0,0,0,0,99,0,0,17
2469244,0,1,1,1,50,5,35,6,2,17
2469262,0,2,0,0,0,8,99,4,2,17
2469263,0,1,1,2,50,12,22,8,2,17
2469278,0,0,0,0,0,0,99,0,0,17
2469280,0,1,1,2,47,8,16,6,2,17
2469284,0,1,1,2,55,5,16,8,2,17
2469292,0,1,1,1,59,8,22,9,2,17
2469294,0,1,1,1,59,0,16,7,2,17
2469303,0,1,1,1,59,10,18,5,2,17
2469312,0,1,1,1,50,9,11,3,2,17
2469314,0,2,0,0,0,14,99,7,2,17
2469331,0,1,1,1,59,6,35,9,2,17
2469337,0,1,1,0,53,8,22,6,2,17
2469348,0,1,1,2,59,8,13,5,2,17
2469351,0,0,0,0,0,0,99,0,0,17
2469352,0,1,1,1,51,3,11,5,2,17
2469357,0,1,1,0,44,5,22,3,2,17
2469360,0,1,1,2,59,12,45,6,2,17
2469371,0,2,0,0,0,12,99,4,2,17
2469373,0,1,1,2,44,15,16,6,2,17
2469385,1,1,1,2,58,20,27,3,1,17
2469386,0,1,1,2,40,18,35,7,2,17
2469397,0,1,1,1,30,6,13,5,2,17
2469408,0,1,1,0,59,8,22,8,2,17
2469424,0,1,1,1,46,4,35,9,2,17
2469433,0,1,1,1,20,7,16,5,2,17
2469440,0,1,1,0,23,5,4,5,2,17
2469460,0,0,0,0,0,0,99,0,0,17
2469474,0,2,1,0,0,6,99,6,2,17
2469477,0,2,0,0,0,1,99,4,2,17
2469488,0,1,1,0,59,15,5,7,2,17
2469490,0,1,1,2,56,7,13,5,2,17
2469495,0,2,0,0,0,9,99,4,2,17
2469504,0,1,1,2,40,18,16,6,2,17
2469506,0,1,1,2,53,18,27,7,2,17
2469510,0,1,1,1,59,7,62,9,2,17
2469524,0,1,1,1,51,8,13,3,2,17
2469532,0,1,1,0,44,2,11,5,2,17
2469543,0,2,0,0,0,3,99,4,2,17
2469556,0,1,1,2,59,12,16,7,2,17
2469560,0,0,0,0,0,0,99,0,0,17
2469561,0,1,1,2,25,8,22,8,2,17
2469566,0,0,0,0,0,0,99,0,0,17
2469572,0,1,1,0,42,9,18,5,2,17
2469578,0,1,1,2,59,16,18,6,2,17
2469579,0,1,1,0,35,8,2,6,2,17
2469587,0,2,1,0,0,7,99,5,2,17
2469588,0,2,1,0,0,24,99,3,2,17
2469592,0,1,1,0,31,14,13,5,2,17
2469593,0,1,1,2,56,6,13,3,2,17
2469596,0,2,1,0,0,8,99,5,2,17
2469598,0,0,0,0,0,0,99,0,0,17
2469599,0,1,1,1,59,5,22,6,2,17
2469607,0,1,1,2,59,9,22,7,2,17
2469616,0,2,1,0,0,5,99,4,2,17
2469619,0,2,0,0,0,9,99,4,2,17
2469624,0,1,1,1,56,8,27,7,2,17
2469627,0,1,1,1,50,12,18,3,2,17
2469634,0,2,1,0,0,18,99,7,2,17
2469644,0,1,1,2,55,16,13,6,2,17
2469649,0,2,1,0,0,7,99,6,2,17
2469659,0,1,1,2,42,7,13,7,2,17
2469674,0,1,1,2,28,10,13,5,2,17
2469676,0,1,1,0,59,7,18,4,2,17
2469679,0,2,1,0,0,3,99,7,2,17
2469690,0,2,0,0,0,4,99,3,2,17
2469697,0,2,0,0,0,5,99,3,2,17
2469701,0,0,0,0,0,0,99,0,0,17
2469705,1,1,2,1,59,15,45,7,2,17
2469709,0,1,1,0,25,4,22,5,2,17
2469712,0,1,1,2,42,4,11,5,2,17
2469713,0,2,0,0,0,1,99,2,2,17
2469714,0,1,1,1,59,6,13,5,2,17
2469720,0,0,0,0,0,0,99,0,0,17
2469724,0,1,1,2,59,16,18,7,2,17
2469729,0,1,1,2,30,12,22,6,2,17
2469732,0,2,0,0,0,4,99,5,2,17
2469744,0,2,0,0,0,4,99,2,2,17
2469746,0,1,1,2,59,15,18,7,2,17
2469751,0,1,1,2,48,1,18,5,2,17
2469758,0,2,1,0,0,20,99,6,2,17
2469761,0,2,1,0,0,15,99,5,2,17
2469767,0,1,1,0,44,2,11,3,2,17
2469773,0,1,1,2,59,3,45,9,2,17
2469774,0,1,1,2,59,12,18,8,2,17
2469775,0,2,1,0,0,99,99,7,2,17
2469777,0,1,1,2,59,10,22,7,2,17
2469782,0,1,1,2,59,57,16,9,2,17
2469787,0,2,0,0,0,7,99,5,2,17
2469790,0,2,1,0,0,18,99,7,2,17
2469791,0,2,1,0,0,6,99,9,2,17
2469796,0,1,1,2,29,4,11,4,2,17
2469801,0,1,1,2,17,18,13,6,2,17
2469805,0,1,1,2,25,6,16,7,2,17
2469819,0,0,0,0,0,0,99,0,0,17
2469826,0,1,1,1,50,9,16,7,2,17
2469831,0,2,2,0,0,12,99,5,2,17
2469836,0,2,1,0,0,8,99,6,2,17
2469837,0,0,0,0,0,0,99,0,0,17
2469838,0,2,1,0,0,1,99,6,2,17
2469839,0,2,1,0,0,15,99,6,2,17
2469840,0,2,0,0,0,99,99,3,2,17
2469841,0,2,0,0,0,12,99,7,2,17
2469845,0,2,1,0,0,6,99,5,2,17
2469862,0,1,1,2,59,8,22,7,2,17
2469868,0,2,0,0,0,3,99,4,2,17
2469872,0,1,1,0,59,1,62,7,2,17
2469875,0,1,1,0,34,7,0,3,2,17
2469879,0,1,1,2,59,13,18,7,2,17
2469883,0,2,1,0,0,9,99,5,2,17
2469896,0,2,0,0,0,4,99,5,2,17
2469897,0,1,1,2,50,2,22,8,2,17
2469907,1,1,2,1,59,15,45,9,2,17
2469915,0,2,0,0,0,3,99,4,2,17
2469926,0,1,1,2,22,12,22,5,2,17
2469927,0,2,1,0,0,3,99,3,2,17
2469931,0,1,1,2,50,13,16,6,2,17
2469942,0,1,1,2,59,5,22,7,2,17
2469943,0,1,1,2,59,3,11,3,2,17
2469944,0,0,0,0,0,0,99,0,0,17
2469953,0,1,1,0,46,11,11,5,2,17
2469962,0,1,1,2,59,57,22,9,2,17
2469967,0,2,1,0,0,18,99,6,2,17
2469969,0,1,1,2,59,14,22,7,2,17
2469972,0,1,1,1,59,7,16,6,2,17
2469974,0,1,1,1,59,12,22,9,2,17
2469977,0,0,0,0,0,0,99,0,0,17
2469978,0,0,0,0,0,0,99,0,0,17
2469981,0,1,1,0,59,7,18,6,2,17
2469990,0,2,0,0,0,3,99,3,2,17
2469994,0,2,0,0,0,10,99,3,2,17
2469999,0,1,1,2,59,11,22,7,2,17
2470002,0,2,0,0,0,6,99,5,2,17
2470010,0,1,1,2,40,10,27,8,2,17
2470019,0,1,1,0,58,8,18,5,2,17
2470023,0,1,2,0,59,2,62,2,2,17
2470026,0,1,1,1,59,20,27,6,2,17
2470034,0,1,1,2,46,16,18,6,2,17
2470042,0,1,1,2,58,18,13,6,2,17
2470046,0,2,0,0,0,8,99,3,2,17
2470048,0,2,1,0,0,23,99,9,2,17
2470051,0,1,1,1,59,13,9,5,2,17
2470059,0,1,1,2,35,12,18,7,2,17
2470064,0,1,1,2,50,14,22,7,2,17
2470066,0,1,1,0,24,11,4,6,2,17
2470080,0,1,1,2,59,20,45,8,2,17
2470089,0,2,1,0,0,99,99,7,2,17
2470091,0,1,1,1,19,7,27,7,2,17
2470092,0,1,1,2,59,6,13,5,2,17
2470106,0,2,1,0,0,6,99,3,2,17
2470109,0,1,2,2,59,10,18,6,2,17
2470114,0,1,1,2,45,1,22,6,2,17
2470127,0,1,1,0,42,15,11,6,2,17
2470129,0,2,1,0,0,12,99,7,2,17
2470133,0,1,1,0,59,12,13,6,2,17
2470140,0,2,1,0,0,3,99,3,2,18
2470152,0,2,0,0,0,9,99,7,2,18
2470168,0,2,0,0,0,4,99,5,2,18
2470174,0,1,1,2,28,30,16,6,2,18
2470180,0,2,0,0,0,2,99,4,2,18
2470186,0,2,0,0,0,20,99,2,2,18
2470188,0,2,0,0,0,9,99,4,2,18
2470198,0,2,1,0,0,99,99,6,2,18
2470199,0,2,0,0,0,9,99,2,2,18
2470202,0,2,0,0,0,10,99,5,2,18
2470206,0,2,0,0,0,3,99,1,2,18
2470208,0,0,0,0,0,0,99,0,0,18
2470210,0,2,0,0,0,2,99,4,2,18
2470212,0,2,1,0,0,7,99,4,2,18
2470222,0,2,0,0,0,99,99,1,2,18
2470226,0,2,0,0,0,6,99,4,2,18
2470230,0,2,0,0,0,6,99,3,2,18
2470233,0,1,1,1,42,7,9,5,2,18
2470234,0,2,0,0,0,5,99,3,2,18
2470237,0,2,0,0,0,5,99,2,2,18
2470251,0,0,0,0,0,0,99,0,0,18
2470255,0,2,0,0,0,24,99,5,2,18
2470272,0,1,1,2,59,18,13,6,2,18
2470279,0,1,1,2,39,24,11,8,2,18
2470283,0,2,0,0,0,1,99,3,2,18
2470290,0,1,1,2,50,6,5,4,2,18
2470309,0,2,1,0,0,2,99,3,2,18
2470318,0,2,0,0,0,6,99,6,2,18
2470344,0,2,0,0,0,35,99,1,2,18
2470345,0,0,0,0,0,0,99,0,0,18
2470346,0,1,1,1,53,8,7,8,2,18
2470352,0,2,0,0,0,5,99,3,2,18
2470358,0,2,0,0,0,2,99,3,2,18
2470365,0,1,1,2,45,12,13,3,2,18
2470370,0,2,0,0,0,4,99,4,2,18
2470377,0,2,1,0,0,3,99,4,2,18
2470386,0,0,0,0,0,0,99,0,0,18
2470394,0,2,0,0,0,2,99,5,2,18
2470405,0,2,0,0,0,5,99,1,2,18
2470406,0,2,0,0,0,1,99,1,2,18
2470417,0,2,0,0,0,8,99,3,2,18
2470435,0,1,1,2,59,5,6,5,2,18
2470443,0,2,0,0,0,2,99,5,2,18
2470446,0,1,1,2,59,13,13,5,2,18
2470453,0,2,0,0,0,5,99,4,2,18
2470460,0,2,0,0,0,99,99,6,2,18
2470461,0,0,0,0,0,0,99,0,0,18
2470468,0,2,0,0,0,9,99,4,2,18
2470476,0,1,1,1,50,3,13,4,2,18
2470484,0,2,1,0,0,7,99,6,2,18
2470495,0,2,0,0,0,99,99,1,2,18
2470496,0,0,0,0,0,0,99,0,0,18
2470501,0,1,1,0,24,7,5,4,2,18
2470506,0,0,0,0,0,0,99,0,0,18
2470509,0,2,0,0,0,3,99,4,2,18
2470513,0,1,1,2,56,24,13,5,2,18
2470516,0,1,1,1,38,9,13,7,2,18
2470517,0,2,0,0,0,5,99,3,2,18
2470571,0,0,0,0,0,0,99,0,0,18
2470576,0,2,0,0,0,6,99,1,2,18
2470581,0,1,1,0,59,6,9,6,2,18
2470582,0,1,1,2,50,12,27,9,2,18
2470592,0,1,1,2,40,9,8,6,2,18
2470596,0,1,1,2,40,12,16,3,2,18
2470598,0,2,0,0,0,5,99,3,2,18
2470599,0,1,0,2,59,3,18,6,2,18
2470606,0,2,0,0,0,8,99,2,2,18
2470630,0,0,0,0,0,0,99,0,0,18
2470641,0,2,1,0,0,24,99,3,2,18
2470642,0,2,1,0,0,8,99,4,2,18
2470648,0,2,0,0,0,7,99,2,2,18
2470656,0,1,1,2,59,14,9,5,2,18
2470657,0,0,0,0,0,0,99,0,0,18
2470667,0,2,0,0,0,2,99,5,2,18
2470670,0,1,1,1,59,16,16,6,2,18
2470672,0,2,0,0,0,2,99,4,2,18
2470682,0,2,0,0,0,5,99,5,2,18
2470684,0,0,0,0,0,0,99,0,0,18
2470693,0,0,0,0,0,0,99,0,0,18
2470698,0,1,0,2,25,5,4,4,2,18
2470700,0,2,0,0,0,99,99,1,2,18
2470701,0,2,0,0,0,3,99,2,2,18
2470704,0,1,1,2,59,4,13,6,2,18
2470716,0,1,1,2,40,13,13,6,2,18
2470718,0,2,0,0,0,99,99,1,2,18
2470721,0,2,1,0,0,11,99,2,2,18
2470727,0,2,1,0,0,7,99,3,2,18
2470729,0,2,0,0,0,57,99,3,2,18
2470735,0,2,0,0,0,1,99,3,2,18
2470739,0,2,0,0,0,5,99,2,2,18
2470770,0,1,1,0,38,18,7,6,2,18
2470774,0,2,0,0,0,2,99,2,2,18
2470777,0,2,0,0,0,3,99,1,1,18
2470783,0,2,0,0,0,3,99,3,2,18
2470786,0,1,1,2,30,14,18,9,2,18
2470795,0,2,0,0,0,1,99,2,2,18
2470799,0,0,0,0,0,0,99,0,0,18
2470808,0,2,1,0,0,12,99,6,2,18
2470809,0,1,1,2,39,10,8,3,2,18
2470812,0,2,0,0,0,1,99,3,2,18
2470827,0,2,1,0,0,0,99,3,2,18
2470842,0,1,1,2,43,0,11,3,2,18
2470844,0,0,0,0,0,0,99,0,0,18
2470855,0,0,0,0,0,0,99,0,0,18
2470877,0,2,0,0,0,4,99,3,2,18
2470883,0,0,0,0,0,0,99,0,0,18
2470884,0,2,1,0,0,0,99,5,2,18
2470892,0,2,0,0,0,99,99,3,2,18
2470893,0,2,0,0,0,2,99,4,2,18
2470905,0,2,1,0,0,8,99,7,2,18
2470907,0,1,1,1,59,12,5,6,2,18
2470909,0,2,0,0,0,7,99,4,2,18
2470920,0,2,0,0,0,1,99,3,2,18
2470921,0,2,0,0,0,3,99,3,2,18
2470936,0,2,1,0,0,12,99,5,2,18
2470938,0,2,0,0,0,0,99,3,2,18
2470950,0,0,0,0,0,0,99,0,0,18
2470960,0,2,0,0,0,4,99,2,2,18
2470967,0,2,1,0,0,15,99,3,2,18
2470970,0,1,1,1,59,0,9,6,2,18
2470988,0,1,1,0,20,4,7,6,2,18
2470989,0,0,0,0,0,0,99,0,0,18
2470994,0,2,0,0,0,2,99,3,2,18
2470995,0,2,1,0,0,10,99,7,2,18
2470998,0,0,0,0,0,0,99,0,0,18
2470999,0,2,0,0,0,0,99,4,2,18
2471032,0,0,0,0,0,0,99,0,0,18
2471033,0,1,1,2,59,12,11,5,2,18
2471040,0,1,1,0,30,9,18,5,2,18
2471061,0,1,1,2,40,4,11,5,2,18
2471073,0,2,0,0,0,1,99,1,2,18
2471088,0,2,0,0,0,1,99,3,2,18
2471092,0,2,0,0,0,4,99,4,2,18
2471106,0,2,0,0,0,8,99,2,2,18
2471113,0,2,0,0,0,0,99,2,2,18
2471125,0,0,0,0,0,0,99,0,0,18
2471135,0,2,0,0,0,2,99,2,2,18
2471136,0,2,0,0,0,99,99,4,2,18
2471137,0,2,1,0,0,12,99,6,2,18
2471141,0,1,1,2,33,7,13,3,2,18
2471149,0,2,0,0,0,0,99,3,2,18
2471151,0,1,1,2,44,3,11,6,2,18
2471159,0,2,0,0,0,10,99,3,2,18
2471168,0,2,0,0,0,3,99,4,2,18
2471179,0,2,0,0,0,5,99,5,2,18
2471185,0,2,0,0,0,10,99,4,2,18
2471196,0,1,1,1,59,12,13,5,2,18
2471200,0,2,0,0,0,8,99,3,2,18
2471205,0,1,1,0,29,13,13,9,2,18
2471208,0,1,1,2,36,9,7,5,2,18
2471218,0,1,1,0,25,2,1,4,2,18
2471219,0,1,1,2,59,9,11,5,2,18
2471220,0,2,0,0,0,3,99,6,2,18
2471228,0,2,1,0,0,9,99,5,2,18
2471230,0,2,0,0,0,10,99,2,2,18
2471239,0,1,1,2,38,16,11,6,2,18
2471247,0,2,0,0,0,20,99,4,2,18
2471251,0,2,1,0,0,8,99,6,2,18
2471252,0,1,1,2,40,3,13,7,2,18
2471264,0,1,1,0,50,1,7,7,2,18
2471270,0,2,0,0,0,3,99,2,2,18
2471281,0,0,0,0,0,0,99,0,0,18
2471292,0,2,1,0,0,9,99,4,2,18
2471296,0,1,1,0,59,16,9,5,2,18
2471301,0,1,1,1,59,30,16,7,2,18
2471302,0,2,0,0,0,2,99,4,2,18
2471303,0,1,1,2,25,10,11,6,2,18
2471324,0,1,1,1,50,24,13,6,2,18
2471327,0,2,0,0,0,9,99,5,2,18
2471331,0,0,0,0,0,0,99,0,0,18
2471332,0,2,0,0,0,6,99,3,2,18
2471333,0,2,0,0,0,99,99,3,2,18
2471353,0,2,0,0,0,3,99,4,2,18
2471363,0,1,1,2,40,8,11,6,2,18
2471365,0,2,0,0,0,0,99,2,2,18
2471378,0,1,1,0,27,8,4,5,2,18
2471382,0,2,1,0,0,5,99,3,2,18
2471394,0,2,0,0,0,1,99,3,2,18
2471396,0,1,1,2,48,9,9,4,2,18
2471403,0,2,1,0,0,18,99,3,2,18
2471408,0,2,0,0,0,8,99,2,2,18
2471412,0,1,1,1,55,11,11,6,2,18
2471414,0,2,0,0,0,99,99,1,2,18
2471421,0,2,0,0,0,99,99,5,2,18
2471424,0,2,0,0,0,2,99,2,2,18
2471436,0,1,1,2,25,5,13,7,2,18
2471452,0,2,0,0,0,1,99,1,2,18
2471453,0,1,1,0,30,7,7,3,2,18
2471463,0,2,0,0,0,3,99,4,2,18
2471478,0,2,1,0,0,6,99,6,2,18
2471486,0,2,1,0,0,7,99,5,2,18
2471504,0,1,0,2,32,6,5,5,2,18
2471508,0,0,0,0,0,0,99,0,0,18
2471511,0,2,0,0,0,0,99,1,2,18
2471513,0,2,0,0,0,0,99,3,2,18
2471519,0,2,0,0,0,4,99,6,2,18
2471523,0,2,0,0,0,99,99,2,2,18
2471530,0,0,0,0,0,0,99,0,0,18
2471534,0,1,1,2,56,8,8,5,2,18
2471541,0,2,0,0,0,4,99,3,2,18
2471545,0,0,0,0,0,0,99,0,0,18
2471550,0,2,1,0,0,3,99,3,2,18
2471560,0,1,1,0,33,3,22,4,2,18
2471564,0,0,0,0,0,0,99,0,0,18
2471567,0,1,1,2,35,6,11,6,2,18
2471569,0,2,1,0,0,1,99,5,2,18
2471574,0,1,1,0,31,3,11,5,2,18
2471575,0,1,1,0,50,10,8,5,2,18
2471580,0,2,0,0,0,2,99,2,2,18
2471581,0,2,0,0,0,8,99,4,2,18
2471586,0,2,0,0,0,15,99,3,2,18
2471601,0,0,0,0,0,0,99,0,0,18
2471604,0,2,0,0,0,99,99,2,2,18
2471622,0,2,0,0,0,0,99,3,2,18
2471627,0,2,0,0,0,6,99,2,2,18
2471628,0,0,0,0,0,0,99,0,0,18
2471631,0,2,0,0,0,0,99,4,2,18
2471638,0,2,1,0,0,11,99,3,2,18
2471640,0,2,0,0,0,8,99,3,2,18
2471642,0,1,0,1,59,8,27,9,2,18
2471644,0,1,1,1,59,4,27,7,2,18
2471646,0,2,0,0,0,2,99,1,2,18
2471649,0,0,0,0,0,0,99,0,0,18
2471651,0,2,0,0,0,5,99,2,2,18
2471655,0,2,1,0,0,7,99,5,2,18
2471657,0,1,1,2,59,0,9,6,2,18
2471661,0,2,0,0,0,12,99,4,2,18
2471668,0,2,1,0,0,7,99,6,2,18
2471670,0,1,1,2,59,15,13,5,2,18
2471676,0,2,0,0,0,3,99,2,2,18
2471677,0,1,1,2,59,6,11,6,2,18
2471680,0,1,1,2,28,15,11,7,2,18
2471690,0,2,0,0,0,4,99,2,2,18
2471699,0,2,1,0,0,15,99,6,2,18
2471700,0,1,1,0,25,5,8,5,2,18
2471705,0,1,0,2,50,5,7,6,2,18
2471708,0,1,1,2,59,7,13,6,2,18
2471709,0,1,1,2,59,6,11,5,2,18
2471714,0,2,0,0,0,3,99,3,2,18
2471720,0,1,1,0,23,20,22,6,2,18
2471724,0,2,0,0,0,2,99,3,2,18
2471732,0,1,1,1,43,7,6,5,2,18
2471748,0,2,0,0,0,5,99,4,2,18
2471751,0,1,1,0,48,4,13,6,2,18
2471757,0,2,1,0,0,5,99,4,2,18
2471763,0,0,0,0,0,0,99,0,0,18
2471775,0,0,0,0,0,0,99,0,0,18
2471777,0,1,1,2,40,12,11,6,2,18
2471786,0,2,0,0,0,7,99,3,2,18
2471791,0,2,1,0,0,16,99,3,2,18
2471802,0,2,0,0,0,3,99,5,2,18
2471807,0,2,0,0,0,3,99,2,2,18
2471809,0,1,1,1,59,12,45,9,2,18
2471818,0,2,0,0,0,6,99,3,2,18
2471824,0,2,0,0,0,6,99,1,2,18
2471826,0,1,1,2,33,13,11,6,2,18
2471828,0,2,0,0,0,2,99,1,2,18
2471830,0,0,0,0,0,0,99,0,0,18
2471832,0,2,0,0,0,4,99,1,2,18
2471848,0,1,1,1,33,3,11,6,2,18
2471850,0,2,0,0,0,5,99,6,2,18
2471862,0,2,0,0,0,2,99,3,2,18
2471866,0,0,0,0,0,0,99,0,0,18
2471891,0,1,1,2,59,6,18,8,2,18
2471903,0,2,0,0,0,5,99,3,2,18
2471904,0,1,1,1,40,30,16,8,2,18
2471908,0,2,0,0,0,0,99,2,2,18
2471909,0,2,0,0,0,6,99,5,2,18
2471916,0,1,1,0,59,25,87,9,2,18
2471920,0,2,0,0,0,10,99,6,2,18
2471921,0,0,0,0,0,0,99,0,0,18
2471923,0,1,1,2,59,3,6,3,2,18
2471925,0,2,0,0,0,1,99,2,2,18
2471926,0,1,1,2,59,14,11,5,2,18
2471940,0,1,1,2,59,6,11,5,2,18
2471949,0,1,1,0,59,9,22,7,2,18
2471959,0,1,1,1,50,6,11,5,2,18
2471960,0,1,1,2,36,12,13,8,2,18
2471968,0,2,1,0,0,0,99,2,2,18
2471973,0,2,1,0,0,4,99,6,2,18
2471975,0,2,1,0,0,10,99,5,2,18
2471984,0,2,0,0,0,6,99,2,2,18
2471992,0,0,0,0,0,0,99,0,0,18
2472005,0,1,1,2,59,6,11,3,2,18
2472010,0,2,1,0,0,0,99,6,2,18
2472019,0,2,1,0,0,6,99,3,2,18
2472021,0,2,0,0,0,0,99,1,2,18
2472023,0,2,0,0,0,3,99,5,2,18
2472026,0,2,0,0,0,2,99,3,2,18
2472027,0,2,0,0,0,99,99,3,2,18
2472028,0,2,0,0,0,5,99,4,2,18
2472038,0,1,1,2,59,7,22,8,2,18
2472040,0,2,0,0,0,99,99,2,2,18
2472041,0,2,0,0,0,8,99,8,2,18
2472044,0,1,1,0,14,4,1,3,2,18
2472046,0,2,0,0,0,2,99,4,2,18
2472049,0,2,0,0,0,4,99,2,2,18
2472056,0,2,0,0,0,3,99,2,2,18
2472065,0,2,0,0,0,99,99,6,2,18
2472074,0,1,1,2,59,3,8,5,2,18
2472078,0,1,1,2,50,6,7,3,2,18
2472080,0,0,0,0,0,0,99,0,0,18
2472098,0,1,1,1,55,18,9,4,2,18
2472104,0,0,0,0,0,0,99,0,0,18
2472107,0,1,1,1,59,3,27,7,2,18
2472110,0,1,1,2,59,14,11,6,2,18
2472112,0,2,0,0,0,57,99,2,2,18
2472115,0,2,0,0,0,1,99,4,2,18
2472116,0,0,0,0,0,0,99,0,0,18
2472120,0,2,1,0,0,57,99,5,2,18
2472122,0,1,1,0,43,4,3,5,2,18
2472124,0,2,0,0,0,5,99,3,2,18
2472129,0,2,1,0,0,6,99,8,2,18
2472135,0,0,0,0,0,0,99,0,0,18
2472139,0,2,0,0,0,2,99,3,2,18
2472156,0,2,0,0,0,0,99,3,2,18
2472169,0,1,1,0,56,3,9,3,2,18
2472170,0,2,0,0,0,10,99,4,2,18
2472171,0,2,0,0,0,0,99,4,2,18
2472172,0,2,0,0,0,6,99,5,2,18
2472177,0,1,1,0,24,4,18,6,2,18
2472180,0,1,1,2,59,3,13,6,2,18
2472186,0,1,1,0,50,6,13,5,2,18
2472191,0,2,0,0,0,1,99,2,2,18
2472202,0,2,0,0,0,1,99,1,2,18
2472205,0,1,1,0,59,7,7,5,2,18
